index,NOMBRE_ENTIDAD
3478630,E.S.E. Hospital Local de González
3478632,Villagarzón (Villa Amazónica)
3478647,Ábrego
3478652,Cámara de Comercio de Pasto
3478657,Instituto de Tránsito y Transportes de Arauca
3478660,"E.S.P. Empresa Municipal de Acueducto, Alcantarillado y Aseo de la Unión de Sucre S.A."
3478663,E.S.E. Hospital Nuestra Señora de los Santos - La Victoria
3478665,E.S.P. Empresa de Telecomunicaciones de Bogotá S.A.
3478669,Corporación para el Desarrollo Sostenible de La Macarena
3478671,"E.S.E. Centro de Salud Coveñas, sucre en liquidación"
3478680,Instituto de Tránsito del Atlántico
3478682,I.P.S. Corporación Universitaria de Caldas
3478690,E.S.P. Empresas Públicas Municipales de Tibú
3478697,E.S.E. Centro Hospital Luis Antonio Montero Potosí - Nariño
3478698,Empresa de Servicios Varios de Cali - En Liquidación
3478699,Instituto Departamental de Recreación y Deportes del Atlántico
3478701,Ráquira
3478702,FGA Fondo de Garantías S.A.
3478720,E.S.E. Andrés Cala Pimentel
3478727,Fondo Rotatorio de Valorización de Sincelejo
3478739,Cámara de Comercio de Tuluá
3478742,Instituto Municipal de Deportes y Recreación - El Rosal
3478745,I.P.S. Centro de Salud - Carmen de Chucurí
3478753,Asociación de Municipios del Departamento del Caquetá
3478777,E.S.E. Blanca Alicia Hernández - Albania
3478779,E.S.E. Sanatorio de Contratación
3478784,E.S.E. Hospital San José de Guaduas
3478788,E.S.E. Hospital Pio X - Caracolí
3478790,Tununguá
3478794,Toribío
3478795,Cámara de Comercio de Bogota
3478799,E.S.E. Hospital Local María la Baja
3478800,Santa María - Huila
3478815,E.S.E. Hospital Integrado San Roque de Curití
3478820,Corporación Autónoma Regional del Cesar
3478827,Central de Transportes de Tuluá S.A.
3478837,E.S.E. Hospital María Inmaculada - Rioblanco
3478838,Fondo de Vivienda de Interés Social del Departamento del Huila
3478842,E.S.E Centro de Salud San Juan Bautista de Pupiales - Nariño
3478843,E.S.P. Sociedad Aguas del Norte Antioqueño S.A.
3478852,Purísima
3478858,E.S.E. Unidad Hospital Juan Luis Londoño de Zulia
3478868,E.S.E. Hospital Local San Sebastián - Zambrano
3478879,Santa Catalina - Bolívar
3478885,Fondo Nacional Avícola
3478887,Tarazá
3478888,E.S.P Empresa de Servicios Públicos de Acueducto Alcantarillado y Aseo de Suaita S.A
3478899,Corporación de Desarrollo de Chiquinquirá
3478907,"Corporación para el Desarrollo Sostenible del Archipiélago de San Andrés, Providencia y Santa Catalina"
3478908,Fondo Mixto para la Promoción de la Cultura y las Artes - Guaviare
3478909,Villanueva - Bolívar
3478918,E.S.P. Empresa de Alumbrado Público de Toluviejo
3478920,E.S.E. Hospital Santa Sofía - Caldas
3478924,E.S.P. Empresa de Servicios Públicos del Meta
3478929,E.S.P. Biorgánicos del Sur del Huila S.A.
3478933,Florián
3478937,E.S.E. Hospital San Martín - La Belleza
3478948,E.S.E. Hospital Sagrado Corazón de Jesús de la Hormiga
3478971,E.S.E. Hospital Dptal. Regional de el Líbano
3478986,E.S.P. Empresas Públicas de Rivera S.A.
3478990,Santa Lucía
3478991,E.I.C.E. Ceiba -  En Liquidaciòn
3478992,Empresa de Servicios Públicos Cartagena del Chairá
3478996,E.S.E. Hospital Germán Vélez Gutiérrez - Betulia
3479005,E.S.E. Centro Hospital Divino Niño - Tumaco
3479009,E.S.E. Hospital San Luis Beltrán - San Jerónimo
3479010,Empresa de Servicio Públicos Municipales de Calima del Darién
3479015,E.S.E. Hospital Felipe Arbeláez - Alejandría
3479024,Empresas de Servicios Públicos de Toro
3479030,E.S.E. Hospital Clarita Santos - Sandoná
3479035,E.S.E. Hospital Santa Teresa de Jesús de Ávila - Dibulla
3479037,E.S.P. Empresa de Servicios del Gualivá S.A.S
3479038,E.S.E. Hospital San Martín - Armenia
3479039,Empresa de Servicios Públicos Domiciliarios de Acueducto y Alcantarillado de Yopal
3479046,E.S.P. Aguas Manantiales de Pácora
3479058,E.S.E. Hospital Local de Repelón
3479062,I.P.S. Centro de Salud Jesús de Nazareth - Enciso
3479075,E.S.E. Hospital San José
3479089,Fondo para Consolidación del Patrimonio Autónomo Pensional de Cartago
3479097,E.S.E. Hospital César Uribe Piedrahíta - Caucasia
3479099,E.S.E. Hospital San Andrés Apóstol
3479102,E.S.E. Salud - Paz de Río
3479107,Consejo Profesional Nacional de Ingeniería
3479110,Instituto Departamental del Deporte y Recreación - Amazonas
3479123,Corporación Autónoma Regional de las Cuencas de los ríos Rionegro y Nare
3479124,Positiva Compañía de Seguros S.A.
3479126,E.S.E. Hospital San Rafael - Fundación
3479140,E.S.P. Empresas Públicas de Facatativá
3479141,Empresas Públicas - Sabana de Torres
3479149,Instituto Técnico Nacional de Comercio Simón Rodríguez
3479151,E.S.E. Hospital San Rafael - Fusagasugá
3479153,E.S.P. Empresas Públicas de Suaza S.A.
3479154,Riosucio - Chocó
3479157,E.I.C.E. Empresa Pública del Municipio de Soacha
3479163,E.S.E. Hospital La Misericordia - Calarcá
3479172,E.S.E. Hospital San José de Puebloviejo
3479175,E.S.P. Servicio Público de Alumbrado de Pasto Sepal S.A.
3479183,E.S.E. Camu - Purísima
3479197,I.P.S. Centro de Salud Santa Helena de Opón
3479198,Instituto Municipal para la Cultura y el Turismo - Moniquirá
3479206,Terminal de Transportes de Villagarzón S.A
3479208,Instituto de Deportes y Recreación
3479209,E.S.P. del Municipio de Turmequé S.A.
3479210,Instituto Departamental de Acción Comunal de Cundinamarca
3479235,E.S.P. Empresa de Servicios Públicos de Acueducto y Alcantarillado - Chachagüí
3479237,Instituto Departamental de Recreación y Deportes
3479248,E.S.E. Hospital San José de la Palma
3479252,Sociedad Televisión del Pacífico Ltda - Telepacífico
3479254,E.S.P. Empresa de Servicios Públicos E.I.S. Cúcuta
3479268,E.S.E. Hospital Venancio Díaz Díaz - Sabaneta
3479271,Tribunal de Ética Odontológica de Caldas
3479272,"Instituto de Financiamiento, Promoción y Desarrollo de Purificación"
3479288,"E.S.P. Empresa de Energía del Archipiélago de San Andrés, Providencia y Santa Catalina S.A."
3479295,"Instituto Municipal de Deporte, la Recreación y el Aprovechamiento del Tiempo Libre - Yumbo"
3479312,San Sebastián de Buenavista
3479323,Instituto para la Investigación y la Preservación del Patrimonio Cultural y Natural del Valle del Cauca
3479329,Tribunal Seccional de Ética Médica del Tolima
3479334,Instituto Municipal de Deporte y Recreación - Yotoco
3479352,E.S.P. Empresa de Energía Eléctrica de Servicios Públicos - Murindó
3479355,E.S.E. Hospital San José de Samaná
3479366,E.S.P. de Saldaña S.A.
3479373,Asociación Cable Aéreo Manizales
3479375,Cámara de Comercio de Dosquebradas
3479376,E.S.P. Empresas Públicas de Hobo S.A.
3479387,E.S.P. Domiciliarios - Soatá
3479418,Instituto Municipal para la Recreación y el Deporte - Cúcuta
3479426,"Instituto Municipal de Recreación, Deporte y Cultura - Tinjacá"
3479432,Agencia para la Reincorporación y la Normalización
3479439,Distracción
3479445,Guapí
3479448,E.S.E. Hospital Nuestra Señora del Carmen - El Bagre
3479459,"E.S.P. Empresa de Servicios Públicos de Acueducto, Alcantarillado y Aseo del Guamo"
3479482,Corporación Deportiva Centenario de Pereira
3479485,E.S.E. Camu El Prado - Cereté
3479487,E.S.E. Hospital Departamental San José de San José - Caldas
3479499,E.S.P. Empresa de Servicios Públicos de Agustín Codazzi
3479516,Santa Cruz de Mompóx
3479524,Sistema Estratégico de Transporte Público de Neiva S.A.S
3479535,E.S.E. Nuestra Señora de las Mercedes de Saladoblanco
3479540,Nóvita
3479543,E.S.P. Empresa de Servicios Públicos de Marquetalia S.A.
3479545,E.S.P. Empresas Públicas de San Andrés de Cuerquia S.A.
3479548,E.S.E. Hospital Regional San Juan de Dios - Santafé de Antioquia
3479551,San Zenón
3479553,Hospital Nuestra Señora Santa Ana
3479555,U.A.E. de Servicios Públicos - Bogotá
3479564,Caja de Compensación Familiar del Choco
3479568,Federación Colombiana de Municipios - Dirección Nacional - SIMIT
3479573,Gestión Energética Integral de la Sabana S.A.S. (GETSA)
3479582,E.S.P. de Argelia de María S.A.
3479584,Refinería de Cartagena S.A.S
3479585,"E.S.E Hospital Departamental De San Andrés, Providencia Y Santa Catalina"
3479588,El Piñón
3479598,E.S.E. Hospital Eduardo Santos - La Unión
3479615,Empresas Públicas Municipales de Armenia
3479623,E.S.E. Centro de Salud San Rafael - De Rondón
3479624,Fondo de Garantías de Entidades Cooperativas
3479625,E.S.E. Hospital San Jorge - Calima El Darién
3479629,E.S.P. Empresas de Servicios Públicos de Rovira
3479631,E.S.E Hospital San Gabriel Arcángel
3479633,E.S.P. De Viotá S.A.S.
3479645,Asociación de Municipios del Occidente Antioqueño
3479646,E.S.P. Centrales Eléctricas de Nariño S.A.
3479655,E.S.E. Hospital de Hatillo de Loba - Bolívar
3479656,"E.S.P. Empresa Municipal de Acueducto, Alcantarillado y Aseo de Colosó S.A."
3479661,Instituto de Valorización de Manizales
3479667,E.S.E. Centro de Salud Nuestra Señora del Rosario de Tasco
3479674,Sáchica
3479690,E.S.E. Hospital Regional de la Orinoquía
3479694,Caja de Compensación Familiar de Boyacá
3479695,Instituto de Fomento y Desarrollo Económico del Guaviare
3479696,Universidad de Atlántico
3479698,E.S.E. Hospital Local Pijiño del Carmen
3479710,"Instituto de Financiamiento, Promoción y Desarrollo de Tuluá"
3479714,E.S.E. Centro de Salud Con Camas - Córdoba
3479724,E.S.E. Hospital Federico Arbeláez - Cunday
3479736,E.S.P. Servicios Públicos de Yumbo S.A.
3479738,Instituto Departamental de Juventud y Deporte de Boyacá
3479741,Fundación Empresas Públicas de Medellín
3479754,E.S.E. Centro de Salud San Bartolomé de Córdoba - Nariño
3479755,La Previsora S.A. (Compañía de Seguros Generales)
3479757,E.S.E. Centro de Salud San Miguel Arcángel - Ospina
3479758,Sabanas de San Ángel
3479769,Bagadó
3479770,E.S.P. Empresa Distribuidora del Pacífico S.A.
3479774,E.S.E. Centro de Salud de Tubará
3479777,Instituto Distrital de Santa Marta para la Recreación y el Deporte
3479783,Chíquiza (San Pedro de Iguaque)
3479800,Biblioteca Departamental Jorge Garcés Borrero
3479818,"Instituto de Financiamiento, Promoción y Desarrollo de Manizales"
3479819,Instituto Municipal del Deporte y la Recreación - Puerto Tejada
3479820,Empresa Férrea Regional S.A.S.
3479825,Mosquera - Nariño
3479827,Empresa de Servicios Públicos de Lebrija
3479834,Cámara de Comercio de Cartagena
3479874,"Instituto de Financiamiento, Promoción y Desarrollo de Ibagué"
3479884,Instituto Municipal de Deportes y Recreación de Apartadó
3479900,E.S.E. Hospital Tobías Puerta - Uramita
3479907,Corporación Autónoma Regional del Canal del Dique
3479915,E.S.P. Empresa de Servicios Públicos Domiciliarios de la Dorada
3479917,E.S.P. Empresas Públicas de Villamaría - Caldas
3479932,E.S.E. Hospital Geriátrico Ancianato San Miguel
3479940,"Instituto Municipal para la Educación Física, Recreación y Deportes de San Vicente de Chucurí"
3479950,E.S.E. Sagrado Corazón de Jesús - Valencia
3479953,E.S.P. Empresa de Servicios Públicos - Cocorná
3479964,E.S.E. Hospital Dptal. Federico Lleras Acosta - Ibagué
3479992,San Jacinto - Bolívar
3480000,"Fondo de Estabilización de Precios para el Palmiste, Aceite de Palma y sus Fracciones"
3480001,E.S.E. Centro de Salud del Municipio de Sutamarchán
3480007,E.S.E. Hospital La Anunciación - Mutatá
3480038,E.S.E. Hospital Luis Carlos Galán Sarmiento - Charalá
3480043,Alianza Energética y Tecnológica del cauca S.A.S
3480060,E.S.P. Empresa de Servicios Públicos Domiciliarios de Cisneros S.A.
3480062,E.S.E. Hospital Emigdio Palacio - Entrerríos
3480075,Chiriguaná
3480076,"Administración Pública Cooperativa de Acueducto, Alcantarillado y Aseo de Rosalía"
3480081,E.S.E. Hospital Local Pedro Sáenz Díaz - Ulloa
3480084,Corporación Ruta N Medellín
3480093,E.I.C.E. para el Desarrollo Urbano y Hábitat del Municipio de Apartadó
3480103,E.S.P. Servicios Públicos de Campoalegre S.A.
3480106,Corporación de la Industria Aeronáutica Colombiana S.A.
3480109,Instituto Social de Vivienda y Hábitat de Medellín
3480122,E.S.E. Hospital José Rufino Vivas - Dagua
3480134,Asociación de Municipios de la Costa
3480138,E.S.E. Hospital Integrado Landázuri
3480143,E.S.P. Empresas Públicas Municipales de Guática
3480144,Instituto de Protección y Bienestar Animal de Cundinamarca
3480148,Instituto Municipal de Deportes y Recreación - Puerto Boyacá
3480183,E.S.E. Hospital Oscar E. Vergara - San Pedro de Urabá
3480190,E.S.P. Empresas Públicas de La Ceja
3480194,E.S.P. Empresa de Acueducto y Alcantarillado del Río Palo S.A. - En Liquidación
3480198,Asociación de Municipios Antioqueños del Norte Medio
3480200,Manaure (Balcón del Cesar)
3480206,E.S.P. Empresa de Servicios Públicos de Viterbo S.A.
3480223,E.S.E. Hospital Departamental Especializado Granja Integral - Lérida
3480232,E.S.P. Servicios Públicos de Macanal S.A.
3480233,"Instituto de Desarrollo Urbano, Vivienda y Gestión Territorial de Chía"
3480248,E.S.P. Servicios Públicos Domiciliarios Aguas del Caguán S.A.
3480250,E.S.E. Hospital Local Ana María Rodríguez - San Estanislao de Kotska
3480251,Instituto Superior de Educación Rural de Pamplona
3480261,Instituto para la Economía Social
3480263,E.S.E. Hospital San José - Restrepo
3480264,Villamaría
3480268,Fondo de Vivienda de Interés Social y Reforma Urbana
3480299,Instituto de Fomento Agroempresarial de Tauramena- En Liquidaciòn
3480301,E.S.P. Empresas Públicas Municipales de Sibaté S.C.A.
3480307,E.S.P. Empresa de Servicios Públicos Domiciliarios Aguas del Pienta S.A.S.
3480309,Asociación de Municipios del Alto Ariari
3480320,Montería Ciudad Amable S.A.S.
3480329,E.S.E. Centro de Salud - Cucunubá
3480342,E.S.E. Hospital San Juan de Dios - Cocorná
3480344,"Instituto Municipal de Educación Física, Deporte y Recreación - Rionegro Antioquia"
3480346,Empresas Públicas Municipales - Aguachica
3480347,E.S.P. Domiciliarios de Buriticá S.A.
3480349,E.S.E. Hospital San Juan de Dios - Anorí
3480371,E.S.E. Centro de Rehabilitación de Norte de Santander
3480381,E.S.E. Hospital Isaías Duarte Cancino - Valle del Cauca
3480384,CPGA de la Provincia de García Rovira
3480391,Empresa Aguas del Chocó S.A. E.S.P.
3480405,E.S.E. Centro de Salud Colosó - Sucre
3480412,E.S.E. Centro de Salud San Vicente Ferrer - Saboyá - Boyacá
3480436,Empresas Públicas Municipales de Neiva
3480440,Centro de Diagnóstico Automotor de Palmira
3480458,Artesanías de Colombia S.A.
3480463,Instituto Municipal para la Recreación y el Deporte de Roldanillo
3480477,E.S.P. de Sopó
3480482,Instituto Tecnológico Metropolitano
3480487,E.S.P. Aseo Alcalá S.A.
3480512,E.S.E. Hospital Regional Manuela Beltrán III Nivel - Socorro Santander
3480519,E.S.P. Empresa Municipal de Servicios Públicos de Trinidad
3480520,E.S.E. Centro de Salud de Sampués - Sucre
3480530,Instituto Municipal de Deportes y Recreación de Bello
3480558,Instituto Municipal de Deporte y Recreación de Cimitarra
3480567,E.S.P. Empresa de Servicio de Alumbrado Público de Yopal S.A.S.
3480570,E.S.P. Empresa de Servicios Públicos de Guadalupe S.A.S
3480604,E.S.E. Hospital San Juan de Dios - Peñol
3480612,Oibana de Servicios Públicos
3480630,E.S.P. Empresa de Servicios Públicos Varios de Pupiales
3480653,E.S.P. Central Hidroeléctrica Juan García S.A.S
3480675,I.P.S. Centro de Salud Nuestra Señora del Carmen - Vetas
3480690,Empresa Lotería y Juego de Apuestas Permanentes del Departamento del Huila
3480695,E.S.E. Hospital Local Cristian Moreno - Curumaní
3480697,E.S.E. Hospital Kennedy -  Riofrío
3480715,E.S.P. Servicios Públicos de San Pablo
3480721,Instituto de Tránsito y Transporte de Albania - Guajira
3480723,E.S.E. Hospital San Juan de Dios - Titiribí
3480727,E.S.P. Empresa de Servicios Públicos - Guachucal
3480730,E.S.E. Centro de Salud Simón Bolívar - Tutazá
3480738,"E.S.P. Empresa de Acueducto, Alcantarillado y Aseo de Maní"
3480743,E.S.P. Empresa de Energía del Quindío S.A.
3480747,Desarrollo de Infraestructura Civil y Servicios Técnicos Especializados de Gestión para las Regiones - Sociedad de Economía Mixta S.A.S.
3480754,Instituto Municipal de Deporte y Recreación de Colosó - Sucre
3480761,E.S.E. Hospital Local San Sebastián - Morales
3480769,Dirección de Tránsito y Transporte de Barbosa
3480794,Suán
3480798,E.S.P. Santa Helena del Opón AAA S.A.
3480812,"E.S.P. Empresa de Servicios Públicos, Acueducto y Alcantarillado - Albán Nariño"
3480813,Santa Helena de Opón
3480831,Asociación de Municipios de la Cuenca del Atrato y Darién
3480832,E.S.P. Centrales Eléctricas del Cauca S.A.
3480845,E.S.P. Servicios Públicos de Duitama S.A.
3480849,Cámara de Comercio de Armenia y del Quindío
3480863,Sistema Estratégico de Transporte Público de Santa Marta S.A.S.
3480864,Sandoná
3480874,Empresa de Transporte Masivo del Valle de Aburrá Ltda.
3480877,E.S.P. Empresa de Servicios Públicos de Buenavista - Córdoba
3480892,E.S.E. Centro de Salud San José - San Marcos
3480896,Corporación Gilberto Echeverri Mejìa
3480900,E.S.E. Centro de Salud San José de Albán
3480903,Instituto para el Deporte y la Recreación de Aguazul
3480907,E.S.E. Centro de Salud Municipio del Páramo - Santander
3480912,E.S.P. Empresa de Aseo Supía
3480918,"E.S.P. Corporación de Servicios Públicos de Acueducto, Alcantarillado y Aseo Nariño Ltda."
3480921,E.S.P. Impulsadora del Desarrollo Armónico Sostenible S.A.
3480925,U.A.E. para la Gestión Catastral de Cundinamarca
3480954,Lotería de Bogotá
3480963,E.S.E. Hospital Sagrado Corazón de Jesús - Quimbaya
3480967,U.A.E. Centro de Salud - Zetaquirá
3480979,Cámara de Comercio de Santa Marta para el Magdalena
3481005,E.S.P. de Tópaga S.A.
3481024,Hospital Santa Lucía - Roncesvalles
3481026,E.S.E. Hospital Benjamín Barney Gasca - Florida
3481036,E.S.E. Hospital Santa María - Santa Bárbara
3481042,E.S.E. Hospital San José - Tierralta
3481053,Agencia de Desarrollo Local de Itagüí
3481059,Empresas Públicas de Tello S.A.S. E.S.P.
3481070,E.S.E. Hospital Nuestra Señora del Carmen - Carmen de Apicalá
3481077,Empresa de Renovación Urbana de Bogotá
3481089,Cámara de Comercio del Chocó
3481095,Cuerpo de Bomberos Oficial de Montería
3481099,Caja de Compensación Familiar del Atlántico
3481121,Metroplús S.A.
3481122,E.S.P. Empresa de Servicios Públicos Domiciliarios de Angostura S.A.
3481130,E.S.P. Empresa de Servicios Públicos Municipales - La Unión Nariño
3481147,E.S.P. Empresa de Servicios Públicos de Chía
3481148,Centro Tecnológico de Cúcuta
3481157,I.P.S. Centro de Salud Divino Niño Jesús de Chipatá
3481160,Fondo de Vivienda de Interés Social y Reforma Urbana Distrital
3481166,"Instituto de Cultura, Recreación y Deporte del Municipio de Pitalito"
3481191,E.S.P. Empresas Públicas de Caramanta S.A.S.
3481195,E.S.E. Prestadora de Servicios de Salud Gustavo Romero Hernández
3481210,Asociación de Municipios Sabana Centro
3481215,Jardín Botánico de Bogotá José Celestino Mutis
3481219,Empresa de Servicios Públicos de El Banco
3481223,E.S.P. Empresas Públicas - Concordia
3481233,E.S.P. Empresas Públicas de Abejorral
3481249,E.S.E. Hospital San Antonio - Tarazá
3481259,Instituto Municipal para el Deporte y la Recreación - Piendamó
3481271,Empresa de Desarrollo Urbano de Bolívar S.A.
3481274,E.S.P. de Nariño S.A.S
3481290,E.S.E. Hospital San Nicolás de Tolentino
3481302,Terminal de Transportes Popayán S.A.
3481349,E.S.E. Centro de Salud Santa Lucía - Buenavista
3481352,"Instituto de Recreación, Deporte, Cultura y Turismo San Antonio del Tequendama"
3481356,E.S.P Empresa de Servicios de Iluminación Pública y Desarrollos Tecnológicos de Cachipay S.A.S.
3481365,Centro Cultural Bacatá de Funza
3481394,E.S.P. Sabanalarga Empresa de Servicios Públicos S.A.
3481421,E.S.E. Centro de Salud Suan Atlántico
3481423,Centro de Diagnóstico Automotor de Risaralda S.A.
3481426,Central de Transportes Estación Cúcuta
3481445,E.S.E. Hospital Santa Lucía - Fredonia
3481450,Hospital San Antonio - Soatá
3481477,"Instituto Municipal de Cultura, Turismo, Recreación y Deporte de Nilo"
3481513,Municipios Asociados del Altiplano y Oriente Antioqueño
3481544,Centro de Diagnóstico Automotor de Popayán Ltda.
3481552,Consejo Profesional de Química
3481573,Instituto para el Deporte y la Recreación de Orocué
3481576,Caja de Compensación Familiar de Fenalco del Tolima COMFENALCO
3481587,"Fondo de Estabilización para las Exportaciones de Carne, Leche y sus Derivados"
3481604,E.S.E. Hospital Caicedo Flórez - Suaita
3481608,Corporación Colombiana de Investigación Agropecuaria
3481616,Córdoba - Bolívar
3481634,"Instituto del Deporte, la Educación Física y la Recreación del Valle del Cauca"
3481636,Cooperativa de Organismos de Salud de Boyacá
3481643,E.S.P. Empresa Aguas del Oriente Antioqueño S.A.
3481661,E.S.E. Instituto Departamental de Rehabilitación y Educación Especial del Cesar
3481667,Empresa de Servicios Públicos de Roldanillo  S.A.
3481703,E.S.P. Empresa de Servicios Públicos Municipales
3481747,E.S.E. Hospital Pio XII - Colón
3481754,Instituto de Tránsito de Boyacá
3481774,E.S.E. Departamental Hospital San José de Neira
3481784,E.S.E. Hospital Departamental San Simón - Victoria
3481793,Instituto Departamental del Deporte y Recreación del Guanía
3481796,Cámara de Comercio del Amazonas
3481798,E.S.E. Hospital Nuestra Señora del Carmen - Guamal
3481801,E.I.C.E. Empresa de Desarrollo y Renovación Urbana
3481809,E.S.P. La Central Hidroeléctrica San José de la Montaña S.A.S.
3481835,Administración Pública Cooperativa Solidaria de Servicios Públicos del Municipio de Sotaquirá
3481841,Corporación Autónoma Regional del Guavio
3481872,Plaza de Mercado de Apartadó
3481876,E.S.P. Aguas de San Andrés S.A.
3481879,Asociación de Municipios del Sinú
3481904,Empresa Municipal de Vías - Belén de Umbría
3481906,Centro de Habilitación del Niño
3481927,Corporación Municipal de Cultura de Armenia
3481931,Fábrica de Licores del Tolima
3481944,Fondo Municipal de Vivienda de Interés Social y Reforma Urbana de Puerto Tejada
3481954,E.S.P. Empresa de Servicios Públicos de Flandes
3481975,Cámara de Comercio de Pamplona
3481982,E.S.E. Hospital María Angelines - Puerto Leguízamo
3482015,Catedral de Sal de Zipaquirá S.A. S.E.M.
3482026,E.S.E. Hospital de San Martín
3482063,Cámara de Comercio de Sevilla
3482071,Instituto Municipal de Recreación y Deporte de Tabio
3482074,Fundación Casa del Menor Marco Fidel Suárez
3482099,E.S.P. Empresa de Servicios Públicos Domiciliarios de la Provincia de Lengupa S.A.
3482104,E.S.P. Emilio Gartner Empresa de Servicios Públicos de Balboa
3482117,Empresa de Servicios Públicos de Palermo
3482122,E.S.E. Vida Sinú
3482141,Dirección Distrital de Liquidaciones
3482154,E.S.E. Centro de Salud San Sebastián
3482175,E.S.P. Corporación Fresnense de Obras Sanitarias
3482203,E.S.P. De Milán S.A
3482208,E.S.E. Región de Salud Soacha
3482253,Asociación de Entidades Públicas Casa de la Cultura - Marsella
3482270,E.S.E. Centro de Salud Jenesano - Boyacá
3482280,E.S.E. Hospital Municipal Nuestra Señora de Guadalupe
3482288,Empresa de Servicios Públicos de Pueblo Rico
3482300,Instituto Municipal para la Recreación y el Deporte de Pacho
3482314,I.P.S. Asociación de Autoridades Tradicionales Wayuu Sumuywajat
3482329,E.S.E. Hospital Isabel Celis Yáñez
3482340,Sociedad Terminal de Transportes de Ocaña S.A.
3482346,E.S.P. Empresas Públicas Municipales de Quinchía
3482352,Empresas Públicas Municipales de Mistrató
3482357,Instituto Libanense para el Deporte y la Recreación
3482369,E.S.E. Hospital San Nicolás - Planeta Rica
3482373,E.S.E. Hospital Local de San Zenón
3482376,E.S.P. Aguas de Aránzazu
3482408,E.S.E. Centro de Salud Belén - Nariño
3482414,Hospital José Cayetano Vásquez - Puerto Boyacá
3482436,E.S.P. Domiciliarios de la Provincia de Márquez S.A.
3482442,Región Administrativa y de Planeación Especial - Región Central
3482443,Fondo de Estabilización de Precios del Algodón
3482455,Instituto de Tránsito y Transporte de Charalá
3482506,Instituto Municipal del Deporte y la Recreación de Palmira
3482509,E.S.P. Empresa de Energía Eléctrica del Departamento del Guaviare S.A.
3482529,E.S.E. Hospital José David Padilla Villafañe - Aguachica
3482530,Organización Regional de Televisión del Eje Cafetero
3482533,E.S.E. Hospital Especial de Cubará
3482555,Instituto Departamental de Tránsito del Quindío
3482557,E.S.P. Empresa de Servicios Públicos de Guaduas S.A. - Aguas del Capira
3482569,Plaza Mayor Medellín Convenciones y Exposiciones S.A.
3482585,Instituto de Deportes y Recreación de Yarumal
3482596,E.S.E. Municipal David Molina Muñoz - Oporapa
3482620,E.S.E. Hospital San Vicente de Paul - Fómeque
3482628,Empresas de Servicios Públicos Municipales de Fusagasugá
3482730,E.S.P. Rio Luisa Empresa de Servicios Públicos de San Luis S.A.
3482753,E.S.E. Hospital Santa Ana - Bolívar
3482776,Área Metropolitana de Barranquilla
3482812,E.S.P. Servicios Públicos de Prado S.A.
3482835,Unguía
3482852,E.S.E. Hospital Regional la Candelaria - Purificación
3482859,Entidad Asesora de Gestión Administrativa  y Técnica
3482875,E.S.P. Empresa de Servicios Públicos Domiciliarios de Puente Nacional - Acuapuente S.A.
3482911,E.S.E. Hospital José Rudecindo López Parodi - Barranco de Loba
3482920,Camara de Comercio de Florencia para el Caquetá
3482945,Instituto Municipal de Cultura y Ciudadanía de Apartadó Antioquia.
3482959,Caja de Compensación Familiar del Amazonas
3483022,E.S.P. Empresas Públicas - Puerto Boyacá
3483055,E.S.E. Hospital San Rafael - Jericó
3483063,Hospital San Francisco - Ciénaga de Oro
3483073,E.S.P. Empresas Públicas de Garagoa S.A.
3483078,E.S.E. Hospital San Jerónimo
3483103,E.S.E. Hospital Santa Mónica - Dosquebradas
3483126,Fondo de Vivienda de Interés Social - El Bagre
3483139,Asociación de Municipios de Risaralda
3483170,Instituto Municipal de Deporte y Cultura de Morales - Bolívar
3483197,E.S.E. Unidad de Salud San Francisco de Asís
3483202,I.P.S. Indígena Erejeeria Wayuu
3483206,Asociación para la Construcción del Aeropuerto del Café en Palestina - Caldas
3483235,E.S.E. Hospital Regional de Moniquirá
3483239,Yalí
3483263,E.S.E. Hospital Mercedes Téllez de Padilla - Vianí
3483269,Instituto Departamental de Deportes y Recreación de Sucre
3483273,E.S.E. Empresa Social del Estado del Meta - Solución Salud
3483291,Instituto de Cultura y Turismo de Bolívar
3483333,E.S.E. Hospital Gonzalo Contreras - La Unión
3483340,Empresa Autónoma del Municipio de Guatapé
3483341,Agencia de Educación Superior de Medellín - Sapiencia
3483373,E.S.P. Empresa de Recursos Tecnológicos S.A.
3483384,E.S.P. Empresas Públicas de San Roque S.A.S.
3483388,E.S.E. Hospital San José - La Gloria
3483410,E.S.E. Hospital Nuestra Señora del Perpetuo Socorro - Dabeiba
3483427,E.S.E. Hospital Luis Antonio Mojica de Nátaga
3483469,Centro Regional de Educación de Orocué
3483485,E.S.E. Puesto de Salud de Oicatá
3483527,E.S.E. Policlínico de Junín
3483560,E.S.E. Hospital San Antonio - Tarquí
3483572,E.S.E. Centro de Salud Señor de los Milagros
3483582,E.S.E. Hospital Camilo Villazón Pumarejo - Pueblo Bello
3483589,E.S.P. Servicios Públicos Domiciliarios de Armero Guayabal S.A.
3483590,E.S.P. Empresa de Servicios Públicos Domiciliarios del Municipio de Guatapé
3483597,E.S.E. Centro de Salud Santa Lucía - Atlántico
3483626,E.S.E. Hospital Serafín Montaña Cuellar - San Luis
3483635,Cámara de Comercio de Cúcuta
3483658,E.S.E. Hospital Santa María - El Tambo
